period,estimator,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.6,2966,0.6835676423138972,0.7358104507966309,2182.413797062807,2167,0.7306136210384356,-0.5196829758195243,0.7143569359845975,0.746273713485568
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.65,2259,0.5206268725512792,0.7702553929487097,1740.0069326711352,1744,0.7720230190349713,0.17676260862615756,0.7542695699313122,0.7888528813607494
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.7,1715,0.3952523622954598,0.8007690837869229,1373.3189786945727,1367,0.7970845481049562,-0.3684535681966694,0.7773964694914155,0.8154447112764378
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.75,1192,0.27471767688407467,0.8345666912764198,994.8034960014924,991,0.8313758389261745,-0.3190852350245299,0.8090634651428527,0.8515592237368893
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.8,771,0.17769071214565568,0.8687532971502696,669.8087921028579,671,0.8702983138780804,0.15450167278108218,0.8447349509288118,0.8921899948130694
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.85,437,0.10071445033417838,0.9035042178933098,394.8313432193764,399,0.9130434782608695,0.9539260367559699,0.8828962327517329,0.9359922650899173
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.9,215,0.049550587693016825,0.9350797266443694,201.04214122853944,201,0.9348837209302325,-0.019600571413691537,0.8936810379533686,0.9608188406697986
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.95,61,0.01405853883383268,0.9650254543053989,58.86655271262933,61,1.0,3.4974545694601122,0.9407561321018871,1.0
SEALED_HOLDOUT_2024_2025,market_shin,0.55,3685,0.8492740262733348,0.7048777740289514,2597.4745972966857,2568,0.6968792401628222,-0.7998533866129143,0.6818411405799557,0.7115072904105911
SEALED_HOLDOUT_2024_2025,market_shin,0.6,2967,0.6837981101636321,0.7360990754911478,2184.0059569822356,2167,0.7303673744523087,-0.5731701038839132,0.7141092021840181,0.7460297917502607
SEALED_HOLDOUT_2024_2025,market_shin,0.65,2271,0.5233924867480987,0.7700225068419826,1748.7211130381424,1754,0.7723469837076178,0.23244768656351944,0.754649745555418,0.7891244129484789
SEALED_HOLDOUT_2024_2025,market_shin,0.7,1716,0.39548283014519475,0.8011854233433583,1374.8341864572028,1368,0.7972027972027972,-0.39826261405611074,0.7775244966842143,0.8155534261491033
